Orbital Period(Hr),Eccentricity,Transit_duration(Hr),Transist dept(ppm),Planet star radius ratio,Planet radius (Earth Radius),Orbital Semi major axis(au),inclination(degree),planet star distance over star radius,stellar effective temperature(K),Stellar radius(solar radius),Stellar mass(solar mass)
2.10433534,0,1.1168,242,0.016787,0.79,0.025,83.39,7.58,3605,0.433,0.47
2.104721971,0,1.7547,906,0.027167,2.89,0.0331,89.99,9.431,5703,0.975,1.091
2.105238039,0,5.23595,94700,0.364854,75.1,0.0336,76.22,3.4869,5947,1.885,1.137
2.112395777,0,2.7714,263000,1.05549,115.26,0.0323,82.21,9.48,5780,1,1
2.112405306,0,2.5845,489,0.230297,19.01,0.0303,51.03,1.919,5562,0.756,0.845
2.113197701,0,3.46341,57300,0.313809,50.13,0.033,78.46,4.545,6215,1.463,1.073
2.113202658,0,3.5234,2100,2.216856,207.71,0.0306,35.77,3.92,5482,0.858,0.853
2.11547854,0,3.665,223,0.014846,1.66,0.0332,75.93,3.11,6208,1.024,1.086
2.11548883,0,4.008,170,0.012211,1.29,0.0329,81.96,3.61,5952,0.971,1.057
2.115498574,0,6.738,444,0.23666,25.84,0.0332,25,1.341,5917,1,1.088
2.115510941,0,7.2877,415000,0.664481,191.42,0.0402,82.32,3.68149,7563,2.638,1.938
2.115511511,0,8.5116,25800,0.500992,36.16,0.0281,50.75,2.02,4188,0.661,0.656
2.11552348,0,6.712,359,0.206384,21.43,0.033,24.22,1.302,5900,0.951,1.065
2.118893997,0,0.822,311,0.016174,1.41,0.031,89.95,20.03,5504,0.796,0.892
2.119100054,0,8.2163,1650,0.291718,34.34,0.0337,29,1.426,6292,1.078,1.129
2.119107262,0,7.5384,125000,0.496971,77.23,0.0329,70.31,2.7691,6381,1.423,1.055
2.11913005,0,4.141,28.7,0.005188,1.35,0.0356,77.24,3.04,5799,2.377,1.339
2.121023807,0,0.3673,264,0.047334,5.75,0.0329,85.37,13.11,6133,1.112,1.049
2.12821621,0,3.146,25.9,0.004636,0.7,0.0341,88.92,5.2,5952,1.377,1.168
2.131225773,0,5.4932,2340,0.317796,35.68,0.0316,41.7,1.693,6181,1.028,0.925
2.131660527,0,1.8585,32.2,0.005172,0.56,0.0321,89.76,8.82,5849,0.997,0.967
2.131945045,0,1.8061,269,0.014975,1.66,0.0335,88.66,8.98,5845,1.013,1.102
2.136577151,0,2.4682,79100,0.444073,43.89,0.0305,81.84,7.01,5457,0.905,0.827
2.136834989,0,4.34882,346000,0.616539,66.59,0.0318,84.46,5.789,5753,0.989,0.94
2.139325409,0,2.8056,6900,0.159601,11.61,0.029,72.53,3.4,4765,0.666,0.717
2.1395563,0,2.0678,266,0.014957,1.76,0.0317,87.19,7.51,5534,1.08,0.926
2.14344093,0,3.9741,133000,0.375283,28.69,0.0296,82.13,5.008,4817,0.7,0.767
2.144632238,0,6.2701,19800,0.415349,59.19,0.0334,56.9,2.249,6296,1.305,1.076
2.148219541,0,2.94091,458000,0.675881,49.6,0.0283,87.33,9.106,4694,0.672,0.657
2.15045295,0,4.453,169,0.011745,24.27,0.0469,84.22,3.55,4899,18.92,3.05
2.15052332,0,3.447,116,0.010746,1.17,0.0327,89.38,4.851,5780,1,1
2.151214629,0,2.226,333,0.016279,14.54,0.0332,88.16,7.33,4748,8.179,1.053
2.151384476,0,3.34471,264000,0.482255,66.2,0.0314,88.13,7.2438,6184,1.257,0.891
2.15292788,0,3.043,41.4,0.006014,1.02,0.0306,84.74,4.91,5851,1.555,0.821
2.154911236,0,3.1341,99.7,0.009153,1.42,0.035,88.77,5.3,6181,1.424,1.231
2.155278342,0,2.1064,20700,0.18861,16.89,0.0316,80.99,5.91,5665,0.82,0.916
2.15681538,0,5.115,107,0.009883,1.06,0.0326,76.79,2.69,6084,0.983,0.991
2.15839583,0,8.09,352,0.197578,14.28,0.0294,21.34,1.264,5272,0.662,0.732
2.158398259,0,8.1633,93000,0.475393,101.02,0.0307,66.52,2.499,5210,1.946,0.829
2.15888911,0,1.791,102,0.009185,0.72,0.0302,88.59,9.08,5269,0.713,0.79
2.16132662,0,4.487,112,0.010582,0.5,0.025,72.06,2.53,3754,0.43,0.443
2.16146908,0,3.643,84.8,0.00857,0.95,0.0326,84.44,4.23,6047,1.013,0.988
2.161583501,0,4.0537,50200,0.22245,29.61,0.0303,80.06,4.1422,5888,1.219,0.796
2.163569702,0,7.60963,54500,0.456473,85.64,0.0346,62.07,2.3833,6425,1.718,1.179
2.16402661,,2.78,,,,,,,,,
2.164570593,0,1.2862,525,0.02106,1.27,0.0273,88.44,12.4,3941,0.554,0.578
2.168451063,0,1.458,467,0.019923,2.41,0.0337,88.96,11.36,6153,1.109,1.077
2.171827838,0,3.2205,42100,0.601913,58.56,0.0322,74.22,4.86,5650,0.891,0.944
2.172042913,0,8.0331,154000,0.519997,100.79,0.0373,71.68,2.8033,7128,1.775,1.461
2.17257963,0,1.5794,336,0.127814,13.55,0.0299,64.18,2.54,6038,0.971,0.753
2.17291055,0,2.139,76.4,0.008116,0.93,0.034,87.17,7.33,6164,1.045,1.109
2.173552528,0,1.6107,3030,0.362481,23.51,0.0276,73.25,4.5,5008,0.594,0.592
2.17489806,0,4.599,74.8,0.008631,1.08,0.033,72.6,2.54,5749,1.15,1.014
2.17491508,0,8.4418,635000,1.084426,193.73,0.0364,79.86,4.0853,6792,1.636,1.364
2.17811908,0,1.468,74,0.008001,0.8,0.0328,88.24,10.76,6039,0.921,0.992
2.17812769,0,1.645,61.7,0.007429,0.78,0.0334,86.47,8.68,6014,0.958,1.043
2.17812826,0,2.601,101,0.009175,0.81,0.0317,86.76,6.1,5426,0.805,0.903
2.17813954,0,2.063,28.6,0.004946,1,0.0355,89.62,8.114,6511,1.851,1.261
2.17814186,0,1.988,128,0.010063,0.92,0.0309,89.92,8.48,5101,0.84,0.824
2.178142613,0,0.906,173,0.012475,1.22,0.0328,88.38,16.51,6290,0.898,0.99
2.17814513,0,2.321,136,0.011727,1.22,0.0332,80.44,4.7,6053,0.949,1.025
2.178150567,0,3.5065,511,0.249688,34.19,0.0352,42.13,1.656,6820,1.254,1.227
2.178150857,0,1.931,163,0.012106,1.11,0.0321,85.37,7.19,5691,0.836,0.928
2.17815196,0,2.445,245,0.014314,1.09,0.0302,87.22,6.58,5357,0.7,0.775
2.178154348,0,3.4874,429,0.23097,22.22,0.0313,41.78,1.623,5947,0.881,0.86
2.178154774,0,3.5302,663,0.250308,19.46,0.0303,45.05,1.732,5515,0.712,0.785
2.17815935,0,1.839,116,0.010175,1.22,0.0344,86.38,7.96,6258,1.098,1.139
2.17818699,0,2.686,116,0.010141,1.03,0.0312,84,5.29,5584,0.932,0.849
2.17823752,0,2.259,44,0.006094,0.64,0.0318,89.71,7.43,6052,0.969,0.905
2.179924994,0,4.87581,253000,0.578174,60.99,0.0334,81.71,4.9325,6106,0.966,1.043
2.18079098,0,12.13,83.2,0.009013,3.29,0.0405,54.35,1.269,6911,3.339,1.865
2.181555909,0,4.41739,85400,0.671032,91.3,0.0351,73.24,4.373,6584,1.246,1.218
2.18242002,0,4.103,69.7,0.008207,0.7,0.0314,76,2.98,5808,0.786,0.871
2.182515126,0,6.8413,115000,0.499998,128.15,0.0405,71.39,3.032,8051,2.347,1.856
2.183517999,0,4.2703,1320,0.260764,4633.66,0.0338,47.72,1.805,3198,162.725,1.075
2.184437698,0,1.0422,1550,0.034479,0.94,0.0204,89.88,16.56,3421,0.25,0.236
2.18565886,0,1.966,35.6,0.005433,0.44,0.0307,87.14,7.88,4997,0.746,0.806
2.18660188,0,1.585,122,0.011617,0.98,0.0299,82.31,6.19,4904,0.772,0.745
2.1890751,0,2.365,94.8,0.008963,0.87,0.0327,89.62,7.15,6077,0.891,0.974
2.189090653,0,5.2094,1030,0.274077,23.25,0.0314,38.28,1.578,5401,0.777,0.871
2.189092892,0,5.1128,1870,0.317097,33.45,0.0335,42.52,1.723,6106,0.966,1.043
2.189097,0,5.768,3000,0.313969,13.92,0.0248,44.59,1.75,3624,0.406,0.425
2.189098506,0,5.1498,2530,0.316577,29.7,0.0325,45.58,1.797,5681,0.859,0.957
2.19068738,0,4.41,66.3,0.00777,1.68,0.0364,79.24,3.18,6208,1.975,1.337
2.192004364,0,3.075,99600,0.500675,37.56,0.0301,80.68,6.195,5306,0.687,0.765
2.192009479,0,2.9453,1480,0.292251,35.9,0.0317,56.89,2.28,5499,1.125,0.878
2.19251903,0,1.845,18.1,0.004065,0.37,0.0324,85.12,7.24,5450,0.842,0.944
2.19509634,0,1.796,228,0.013793,1.32,0.0328,88.94,9.35,5799,0.878,0.975
2.19635512,0,9.65516,267000,0.590144,82.04,0.0319,75.02,2.7144,6438,1.273,0.899
2.19642864,0,4.933,99.5,0.008959,0.79,0.0319,89.94,3.48,5376,0.806,0.897
2.1990638,0,3.197,345,0.017186,1.33,0.0291,84.08,4.74,5003,0.707,0.681
2.199069234,0,6.30646,225000,0.566059,118.99,0.037,78.45,3.8083,6613,1.925,1.4
2.199076661,0,6.11,777,0.25145,21.72,0.0312,32.55,1.448,5310,0.791,0.838
2.204735417,0,3.88864,6670,0.075522,16.1,0.0376,87.21,4.602,6440,1.952,1.449
2.20829637,0,2.841,87.9,0.008594,1.36,0.0352,88,5.9,6028,1.454,1.194
2.20923119,0,2.392,59.8,0.007076,0.84,0.0336,89.11,7.088,5991,1.092,1.032
2.21030572,0,2.492,92,0.008874,1.06,0.0347,88,6.68,6355,1.09,1.134
2.211116989,0,1.6485,724,0.026289,1.85,0.0294,84.94,7.83,4500,0.646,0.71
2.2127498,0,3.054,22.7,0.004418,0.68,0.0323,87.59,5.45,6195,1.405,0.92
2.212877035,0,4.66961,376000,0.633509,69.18,0.0324,84.79,5.7041,6153,1,0.927
2.21316437,0,3.874,116,0.010455,0.95,0.03,78.56,3.39,5921,0.83,0.733
2.21396079,0,3.452,119,0.009681,0.87,0.0308,88.33,4.93,4922,0.823,0.79
2.213964145,0,6.7598,123000,0.345116,57.06,0.0322,78.26,3.11418,6256,1.514,0.911
2.21396685,0,4.374,81.6,0.008276,0.84,0.0323,89.75,3.942,5986,0.93,0.912
2.214029545,0,5.64264,349000,0.565458,94.23,0.0361,85.44,4.65954,6604,1.526,1.283
2.21568076,0,1.515,43.6,0.006239,0.57,0.0305,86.55,9.35,5349,0.836,0.767
2.21571296,0,1.8211,285,0.017229,1.7,0.0313,82.3,5.95,5417,0.901,0.83
2.2165905,0,1,28.7,0.005287,0.48,0.0319,86.62,11.93,5397,0.831,0.878
2.21701025,0,2.148,29.4,0.005058,1.16,0.041,89.38,7.93,7524,2.092,1.863
2.217038096,0,1.8575,544,0.023203,3.23,0.0367,83.2,6.37,6521,1.276,1.334
2.2227289,0,2.617,279,0.014994,34.14,0.051,87.73,6.41,4996,20.848,3.584
2.226496196,0,1.7073,1840,0.038292,2.1,0.0267,89.73,10.35,3640,0.503,0.513
2.227718792,0,4.9699,1040,0.0882,8.88,0.0334,46.81,1.52,6038,0.922,1
2.229326354,0,1.9946,49.1,0.006393,0.6,0.0324,88.29,8.35,5587,0.865,0.914
2.233799622,0,3.04,2660,0.309919,28.63,0.0327,60.7,2.55,5741,0.846,0.938
2.23416013,,2.12,,,,,,,,,
2.236100588,0,1.8643,27200,0.640334,55.59,0.032,79.13,7.56,5708,0.795,0.883
2.237180102,0,1.4734,494,0.020266,1.75,0.031,88.06,11.03,5080,0.793,0.792
2.237489571,0,1.8119,316,0.015942,1.41,0.0325,89.23,9.527,5265,0.81,0.91
2.23755641,0,2.089,101,0.009255,0.93,0.0335,88.72,8.14,6026,0.924,0.995
2.240486703,0,1.3988,436,0.019474,1.22,0.0281,87.63,11.15,4198,0.574,0.587
2.24294107,0,2.532,39.4,0.00581,0.75,0.0312,88.02,6.65,6082,1.184,0.802
2.243015737,0,4.31675,278000,0.585583,92.34,0.0327,83.47,5.8191,6181,1.444,0.923
2.243016513,0,2.721,300,0.017126,1.37,0.0312,80.58,4.5,5462,0.732,0.812
2.2430415,0,3.63,101,0.009195,0.89,0.0334,88.22,4.75,5897,0.891,0.983
2.243380573,0,1.1196,822,0.032248,1.99,0.028,82.88,7.38,4149,0.564,0.578
2.243569483,0,4.14769,66300,0.241376,21.11,0.031,85.58,4.945,6081,0.801,0.786
2.244600029,0,1.9204,8610,0.313653,27.47,0.0304,76.86,5.21,5256,0.802,0.745
2.24572117,0,3.88,48.2,0.006627,0.74,0.0346,80.65,3.67,6158,1.026,1.092
2.245738777,0,8.61629,483000,0.691322,99.05,0.0358,83.38,3.43849,6508,1.312,1.217
2.248063246,0,5.1297,632,0.250172,30.38,0.0353,34.85,1.492,6325,1.112,1.157
2.248288213,0,2.0361,263,0.014461,1.25,0.0315,89.97,8.578,5103,0.789,0.82
2.249000963,0,9.6022,58800,0.238071,59.61,0.0358,70.8,2.0666,6025,2.293,1.209
2.2502073,0,2.203,260,0.014278,19.94,0.0382,87.99,7.66,4507,12.787,1.467
2.250826647,0,1.536,534,0.24579,30.03,0.0328,66.16,3.02,5779,1.119,0.928
2.25161215,0,2.1,23.9,0.004761,1.14,0.0442,84.15,6.35,9464,2.184,2.272
2.252417903,0,1.9767,32300,0.45607,27.09,0.0274,80.57,7.32,3979,0.544,0.539
2.252822538,0,3.41062,270000,0.554622,57.6,0.0324,85.1,7.2655,6116,0.951,0.888
2.25284817,0,3.069,60,0.051553,8.61,0.0371,36.39,1.295,6850,1.53,1.35
2.252976718,0,1.7131,468,0.019552,1.19,0.0281,89.11,10.14,4039,0.559,0.583
2.25353739,0,5.74622,183000,0.532513,96.65,0.037,78.28,4.0358,6951,1.662,1.328
2.253551793,0,3.66,120,0.010887,1.7,0.036,76.45,3.25,6526,1.426,1.226
2.264471713,0,7.1803,187000,0.533774,102.12,0.0354,75.91,3.3293,6782,1.752,1.155
2.26631937,,3.16,,,,,,,,,
2.27050106,0,1.903,107,0.009599,0.55,0.0275,86.68,8.16,4671,0.528,0.534
2.27164952,0,4.054,82.4,0.008338,0.97,0.0351,89.87,4.356,6274,1.062,1.115
2.27190723,0,5.383,149,0.011986,1.12,0.0321,72.88,2.44,5788,0.856,0.856
2.274628199,0,4.52648,104000,0.490353,104.26,0.0353,77.21,4.451,6389,1.947,1.134
2.279523364,0,1.6202,127,0.010043,0.87,0.031,89.83,10.87,5017,0.797,0.76
2.27999662,0,5.7777,12800,0.112311,20.74,0.0358,73.84,2.657,6594,1.691,1.174
2.283466438,0,7.7999,864000,1.165546,218.79,0.0373,84.66,4.9168,6723,1.719,1.327
2.28494301,0,1.01,162,0.01156,1,0.0321,89.96,17.5,5396,0.789,0.845
2.28607282,0,7.82,262,0.014211,1.01,0.0301,88.56,2.34,4583,0.654,0.724
2.28612573,0,12.408,302,0.20482,22.63,0.0353,14.71,1.228,6063,1.012,1.117
2.287515702,0,10.0879,359000,0.571184,86.76,0.0383,82.97,2.82956,6773,1.391,1.427
2.29503515,0,1.654,172,0.011933,1.18,0.0331,89.14,10.61,5637,0.909,0.914
2.29794819,0,2.84,83.2,0.008411,0.98,0.0354,89.01,6.226,6371,1.072,1.117
2.30118753,0,7.8216,87500,0.484238,140.23,0.0423,67.35,2.6827,7970,2.652,1.906
2.30120705,0,25.08,1690,0.30854,28.64,0.0335,15.4,1.309,5641,0.85,0.944
2.302365255,0,23.88,62200,0.469902,63.06,0.0344,40.96,1.4571,5948,1.229,1.025
2.30367952,0,3.0898,136,0.01379,1.3,0.0337,61.68,2.03,6191,0.865,0.961
2.305097141,0,1.9378,5880,0.375137,89.22,0.0438,73.81,4.61,8851,2.178,2.106
2.305903447,0,3.3828,23300,0.143473,39.04,0.046,89.98,5.991259,9696,2.492,2.444
2.31164074,0,2.317,489,0.019743,39.73,0.0515,88.09,7.56,4883,18.427,3.402
2.31169425,0,8.689,38.4,0.006,1.76,0.0461,69.3,1.778,9451,2.679,2.441
2.313367981,0,2.42645,13400,0.402084,33.55,0.0324,75.07,4.842,5508,0.764,0.855
2.31482311,0,2.127,58.6,0.006844,0.69,0.0322,89.54,8.37,5240,0.923,0.833
2.31610674,0,3.347,33.6,0.005385,0.7,0.0347,85.29,4.91,6025,1.193,1.036
2.316171991,0,4.03025,251000,0.570473,49.53,0.0328,83.58,6.265,5932,0.795,0.882
2.31894284,0,5.321,66.5,0.00801,0.87,0.0344,73.2,2.49,5780,1,1
2.31941571,0,1.591,96.4,0.009078,1.24,0.0346,87.59,10.19,5624,1.248,1.023
2.325185422,0,7.2871,269,0.258907,81.88,0.0495,19.08,1.32,11076,2.896,2.984
2.32539968,0,16.791,288,0.032816,9.76,0.0421,16.63,1.047,7046,2.724,1.834
2.33211505,0,2.96723,106000,1.173726,140.22,0.0341,77.38,8,6384,1.094,0.97
2.337437946,0,1.9982,971,0.027998,2.34,0.0325,88.19,8.86,5005,0.765,0.85
2.340523247,0,3.156,175,0.013043,1.4,0.033,79.79,4.09,6056,0.981,0.875
2.340534383,0,4.43017,241000,0.56063,69.55,0.0351,82.85,5.7107,6300,1.136,1.047
2.343230566,0,2.0424,247,0.01386,1.18,0.0315,89.7,8.896,4798,0.782,0.761
2.344138713,0,0.4495,111,0.010608,2.43,0.0356,89.85,40.1,5313,2.095,1.095
2.344512589,0,1.4116,58.9,0.00784,0.97,0.0345,84.08,7.78,5821,1.132,0.995
2.345863002,0,1.6795,317,0.015717,1.23,0.0318,89.81,10.85,4769,0.714,0.799
2.347479696,0,26.25,82000,0.486841,60.5,0.034,44.47,1.4734,5891,1.138,0.953
2.3518268,0,5.797,577,0.255735,39.82,0.0349,33.07,1.468,5445,1.426,1.024
2.35195525,0,5.98883,213000,0.445655,59.62,0.0363,82.95,4.1649,6550,1.225,1.157
2.35197616,0,5.304,268,0.193452,21.19,0.0354,29.64,1.355,6147,1.003,1.064
2.352273912,0,1.7389,319,0.015785,1.29,0.0325,89.48,10.47,4816,0.748,0.836
2.352446342,0,1.6802,32.5,0.005663,1.24,0.0376,83.94,7.153013,6749,2.003,1.28
2.35574505,0,1.796,267,0.015115,1.34,0.0319,86.77,8.88,4915,0.812,0.781
2.358952404,0,1.593,94.1,0.008881,0.96,0.033,87.91,10.57,5300,0.986,0.861
2.361724472,0,1.2167,587,0.021561,1.53,0.0299,89.97,15.16,4478,0.651,0.637
2.362348096,0,3.5979,725,0.249023,89.55,0.0375,48.57,1.842,5088,3.293,1.257
2.36436762,0,3.372,28.4,0.004888,0.82,0.0382,88.44,5.358,6250,1.543,1.326
2.368173896,0,2.346,10100,0.100933,10.92,0.0334,82.92,6.19,5944,0.991,0.886
2.3702932,0,1.666,225,0.013622,1.29,0.0344,89.98,11.03,5668,0.868,0.963
2.371589507,0,3.5116,235000,1.344266,88.22,0.0307,79.15,8.79,5340,0.601,0.685
2.37752442,0,2.307,32.1,0.005152,0.53,0.0351,88.09,7.677,5615,0.936,1.022
2.37795507,0,2.4329,4390,0.370991,92.61,0.0463,68.49,3.54,9565,2.286,2.335
2.379282197,0,3.1729,48400,0.20283,25.74,0.0374,89.97,6.9257,6392,1.162,1.232
2.380862632,0,4.20416,32600,0.175634,21.65,0.034,81.1,4.2878,5821,1.129,0.922
2.382652873,0,1.8888,705,0.025814,2.74,0.0333,84.74,7.43,5188,0.973,0.868
2.382951591,0,1.8876,392,0.018369,1.86,0.0339,86.85,8.7,5427,0.929,0.915
2.38404983,0,3.2849,313000,0.605641,66.14,0.035,85.78,8.3,5780,1,1
2.384052875,0,3.0918,1270,0.222925,17.06,0.0308,58.76,2.27,4794,0.701,0.683
2.38793696,0,17.302,114,0.201577,25.56,0.0369,8.54,1.206,6769,1.161,1.188
2.38920105,,3.15,,,,,,,,,
2.39161966,0,1.906,189,0.012434,0.93,0.0306,88.15,9.29,4935,0.685,0.663
2.392630668,0,1.3705,102,0.011196,1.33,0.0345,81.24,5.97,5716,1.091,0.955
2.399069173,0,3.2576,287,0.016289,1.78,0.034,81.66,4.47,5654,1.001,0.908
2.399081606,0,4.384,6070,0.371808,40.6,0.0351,59.07,2.48,5780,1,1
2.40174996,0,1.413,254,0.014851,0.65,0.0262,87.7,11.7,3606,0.399,0.415
2.401751509,0,2.0835,25000,4.418495,268.75,0.0288,66.1,12.96,4577,0.557,0.552
2.403640701,0,1.4012,74.9,0.009671,1.24,0.0355,80.55,5.59,5881,1.171,1.032
2.403704619,0,0.8927,111,0.024505,27.04,0.0503,75.56,4.037357,6244,10.105,2.936
2.404293523,0,4.4649,8150,0.477823,888.7,0.0419,59.99,2.727,4697,17.032,1.691
2.40435325,0,6.825,350,0.221241,24.16,0.0352,26.14,1.339,5780,1,1
2.40435335,0,4.07,70.6,0.008326,3.05,0.0404,76.42,3.18,6103,3.358,1.522
2.404386969,0,7.40348,313000,0.603309,79.72,0.0353,80.79,3.8269,6466,1.21,1.011
2.40440112,0,5.49,27.1,0.005036,0.42,0.0321,75.27,2.63,5433,0.769,0.766
2.4044122,0,4.575,42.7,0.006215,0.85,0.036,80.64,3.44,6398,1.249,1.07
2.404483552,0,0.2961,0.8,0.001881,0.48,0.0387,75.19,3.911673,6050,2.345,1.332
2.404556949,0,7.4918,409,0.024182,4.69,0.0372,40.49,1.2755,6426,1.775,1.182
2.405625303,0,0.6283,164,0.012218,1.11,0.0344,88.98,26.3,5450,0.83,0.939
2.406574511,0,3.4382,738,0.216878,26.22,0.0373,50.52,1.867,6167,1.107,1.2
2.41172358,0,2.6311,3360,0.34742,50.53,0.0361,66.39,3.2,6363,1.332,1.072
2.41194057,0,1.787,67.3,0.007779,1.35,0.0355,86.11,8.54,5598,1.594,1.028
2.41349123,0,11.29,57,0.007435,2.11,0.0402,59.02,1.413,6628,2.595,1.489
2.41434868,0,1.2701,191,0.012299,0.97,0.0315,89.12,14.36,4507,0.724,0.715
2.415925551,0,9.7769,561000,0.840385,300.82,0.0445,81.69,3.536,8796,3.278,2.014
2.41660149,0,1.9699,83.6,0.008255,0.92,0.036,89.79,9.461,5705,1.026,1.069
2.41750021,0,4.33,58.2,0.008341,1.19,0.0348,65.87,2.19,5575,1.308,0.965
2.41795911,0,2.727,101,0.009077,0.53,0.0288,88.78,6.791,4623,0.534,0.545
2.41810158,0,2.144,46.8,0.00629,0.85,0.0368,89.89,8.69,6258,1.239,1.135
2.418406841,0,2.0744,665,0.023206,2.25,0.0337,89.89,9.131,5422,0.887,0.874
2.42088277,0,2.812,223,0.013564,2.27,0.0355,88,6.53,5583,1.53,1.017
2.42150341,0,2.965,172,0.01238,1.62,0.0382,84.11,5.35,6213,1.195,1.27
2.42186898,,6.22,,,,,,,,,
2.422084188,0,2.5613,1870,0.039181,3.55,0.0344,89.56,7.5197,5598,0.83,0.928
2.426304127,0,2.6624,185,0.013272,1.41,0.0359,82.34,5.21,5678,0.97,1.043
2.42649862,0,2.014,29.2,0.005252,0.75,0.0347,84.42,6.92,6033,1.316,0.948
2.427967843,0,4.7847,127000,0.516428,108.33,0.0423,78.34,4.7189,7652,1.921,1.707
2.42803503,0,3.045,73.8,0.007946,0.85,0.036,89.47,6.16,6609,0.974,1.073
2.43135542,0,1.401,124,0.010274,1.07,0.0357,89.48,13.32,6231,0.955,1.025
2.43142974,0,2.713,147,0.011101,1.17,0.0327,88.24,6.78,5750,0.965,0.785
2.433703498,0,0.975,258,0.019596,1.66,0.0337,82.21,7.02,5251,0.778,0.869
2.43574046,0,22.25,6220,0.126616,24.62,0.0411,25.56,1.105,7239,1.781,1.558
2.43585046,0,2.088,60.5,0.007333,2.6,0.0413,86.61,7.96,6501,3.247,1.579
2.437029217,0,3.2005,244,0.014084,2.04,0.0351,89.87,5.928,5573,1.329,0.968
2.43731228,,1.89,,,,,,,,,
2.4376438,0,1.587,27.1,0.004757,0.79,0.0368,89.45,11.734,5927,1.53,1.118
2.43902575,0,1.1598,82.5,0.008574,2.61,0.0436,88.05,14.24,6546,2.784,1.852
2.440839436,0,0.968,510,0.279368,21.29,0.0322,75.89,5.14,4803,0.698,0.752
2.441988077,0,3.94526,95300,0.402021,90.39,0.0373,80.26,5.245,6078,2.059,1.156
2.44199803,0,2.759,252,0.016528,1.44,0.0336,77.07,3.82,5970,0.796,0.847
2.44200193,0,3.146,129,0.01026,0.95,0.0349,88.81,5.97,5587,0.851,0.952
2.44232399,0,1.921,229,0.013601,1.1,0.0319,88.15,9.42,4849,0.738,0.723
2.442941283,0,4.1847,37300,0.441189,48.18,0.0356,73.07,4,5780,1,1
2.442945167,0,4.0145,678,0.245548,38.29,0.0353,45.36,1.733,5657,1.428,0.983
2.44295727,0,4.0656,15300,0.406151,44.35,0.0356,67.88,3.3,5780,1,1
2.44358543,0,1.852,59.1,0.007015,0.67,0.0337,88.5,9.83,5561,0.873,0.85
2.446736567,0,5.0201,416000,0.654961,71.52,0.0356,85.43,5.9911,5780,1,1
2.446737317,0,4.7211,1180,0.278526,26.25,0.0351,44.81,1.749,5764,0.863,0.959
2.44693823,0,0.954,26.4,0.00495,0.56,0.0358,87.76,15.65,5821,1.033,1.022
2.44926655,0,2.988,108,0.009284,0.76,0.032,87.64,6.15,4840,0.749,0.727
2.45261841,0,1.9,85.5,0.008449,0.69,0.0324,87.66,9.31,5216,0.751,0.755
2.453236139,0,1.6691,1720,0.038903,2.26,0.0293,87.23,10.27,3912,0.533,0.556
2.455240626,0,1.72722,36900,0.170837,10.6,0.0298,89.35,12.637,3793,0.568,0.587
2.45570369,0,3.1,274,0.221422,55.95,0.0334,45.38,1.715,5148,2.314,0.822
2.45649061,0,2.844,288,0.015181,14.14,0.0333,88.56,6.636,4870,8.531,0.812
2.46050095,0,1.861,277,0.014909,1.03,0.0304,89.71,10.26,4811,0.634,0.62
2.46106962,0,2.184,84.2,0.008661,0.84,0.0354,85.4,7.17,5418,0.886,0.978
2.462344253,0,1.8113,180,0.012128,1.33,0.0367,89.72,10.5143,5736,1.008,1.087
2.46288834,0,1.724,47.4,0.006346,0.67,0.0338,88.62,10.64,5893,0.967,0.848
2.46353343,0,2.954,830,0.253317,21.49,0.0338,55.7,2.17,5541,0.777,0.852
2.464160779,0,2.427,117,0.179594,36.93,0.0344,46.24,1.69,5238,1.883,0.894
2.465024332,0,1.262,30.7,0.005276,0.69,0.0359,87.51,12.6,6139,1.194,1.016
2.46506501,0,6.218,39.8,0.006079,1.14,0.0395,75.06,2.495,6881,1.714,1.356
2.466070972,0,1.9559,705,0.251698,24.3,0.0353,64.63,2.85,5708,0.884,0.963
2.46697039,0,1.6345,309,0.016558,1.56,0.0333,86.61,9.71,5074,0.863,0.809
2.4681015,0,2.83,173,0.012797,1.22,0.0334,82.1,5.01,5516,0.872,0.811
2.470283788,0,7.8391,194000,0.540267,157.82,0.0451,76.13,3.3535,7823,2.675,2.002
2.470613377,0,1.74319,14200,0.123871,13.04,0.0354,84.41,8.3977,5820,0.964,0.971
2.47240869,0,1.87,47.5,0.006282,0.36,0.0291,88.11,9.66,4729,0.525,0.534
2.479948394,0,5.7219,151000,0.396857,35.62,0.034,80.76,4.1744,5391,0.822,0.854
2.4826619,0,2.115,37,0.006008,0.8,0.0367,83.28,6.25,6356,1.225,1.068
2.48658617,0,2.7189,42100,0.186457,24.39,0.0379,89.46,8.3,5892,1.198,1.173
2.488812012,0,5.94523,131000,0.509325,83.26,0.0359,76.44,3.9721,6499,1.497,0.993
2.48882685,0,3.487,80.2,0.008777,1.05,0.038,79.72,3.99,6246,1.092,1.18
2.48883033,0,4.268,51.4,0.006989,0.64,0.0338,77.98,3.34,5615,0.833,0.827
2.489549075,0,2.4345,2830,0.387996,59.57,0.0359,66.89,3.388,6184,1.406,0.991
2.489550708,0,2.84685,29800,0.425743,36.91,0.0341,77.42,5.443,6018,0.794,0.853
2.49047468,0,2.2003,222,0.014075,1.53,0.0358,86.03,7.55,6067,0.997,0.981
